address,choice,balance,timestamp,dateUtc,authorIpfsHash,choice.1
0x5196B1B71c5Ce54D99b353a475F00d9AA645f1c1,1,0.1,1622071252,"Wed, 26 May 2021 23:20:52 GMT",QmbLHUmkyP4ri418ZpSQjFJtkGYRBvgr9YznQ98zYboSXG
0xD14171490D67c516697EFab812583B9d9fE0defB,1,0.1,1622071264,"Wed, 26 May 2021 23:21:04 GMT",QmbpJ2uLpVyEaZayXsLvpQRC767QQVmpyaA38CKDtwHKAK
0x0a3a60847d1972830a4972E4Ff179a0719edACcf,1,0.1,1622071325,"Wed, 26 May 2021 23:22:05 GMT",Qmb2XfQRNgYCanaZC2Y8ZQhSDNMPYpbpMyWmmhRaanV9uM
0xf686Fff067A48D0C9fB233Bd958c70797F39b750,1,0.01,1622071353,"Wed, 26 May 2021 23:22:33 GMT",QmYL4unLss2XZmfp9pbd56ccQagYutLnhmiSsjcoNTjPPW
0xE00996bf765F97De5F6D87c110E8b2A2c1812185,1,800,1622072027,"Wed, 26 May 2021 23:33:47 GMT",QmcKGtW4Jn4ZSgk9WUemmZQ9KoeRQ43AvB8WZmLJswNK4T
0x5a4FE7459620692b4b2F67E6Eb8828006a5d2dE6,1,62.5689,1622072050,"Wed, 26 May 2021 23:34:10 GMT",QmVnd4ZCSRrxffbtC3MyfntEK6VezjK5UQtDQis725jfwE
0x6F1B12a415E035eEbDc8559130eA8bdb96ADd48c,1,7.039471326002893,1622072186,"Wed, 26 May 2021 23:36:26 GMT",QmV8TRS2PFsnYNjQSjgKvXC7FShtHqyfKgVWppbxD93ioF
0xA3c7a8eAF23D2dd89ed81E19a5de8C84E26B0c4E,1,45.12414,1622074071,"Thu, 27 May 2021 00:07:51 GMT",QmRD46nUWXr3GYZ8L547RxsCPcWBrKtrJqcAXegFZ6LXm9
0x7bC1D6E8150D4C96917901C26C922Dd64654B3c3,1,0.000003363288119893,1622074096,"Thu, 27 May 2021 00:08:16 GMT",Qmc5huiVhk6rKrYmQFCAUuevhzC8RVqePuQGjLb8DCWm8q
0xb5c06D1B1AaD9A3FbB211a59F56d5a30c215A420,1,10000.852411343445,1622074423,"Thu, 27 May 2021 00:13:43 GMT",QmdD6Hux9aWsWKFkHMC9x3uzk7WY5fTcmt2ZAajWkxJbiG
0x331E5d9C3F48A73A46aD73C4d998c182A7f461E6,1,3.0642668746404613,1622074436,"Thu, 27 May 2021 00:13:56 GMT",QmSHfkSUbKKUqLX2XL55jJ7nxJkXsoutfVXLQkAJVMkSNZ
0x1dcCbfD79585650100fc31cD8C8B158AD1d326b6,1,2243.1145328724647,1622074613,"Thu, 27 May 2021 00:16:53 GMT",QmdaUaDsuEQ97As8LS8jTmCuMciLP6XhPLCX638A9fdPbb
0x83C9440dc34DA00c47A0d4dC2b598d7BDB1b53F7,1,4.890138745506333,1622074688,"Thu, 27 May 2021 00:18:08 GMT",Qmd83bN2Cowz1vi36KF44hYx5HGxRwqSKmBZNaMetatfxe
0x820Adbe5bBaBa72979949686E3d32f784542235D,1,300,1622074769,"Thu, 27 May 2021 00:19:29 GMT",QmdVSsFiLVU2VZ9UwHm3QLt5xzmWPMeKACJYA1gthdtRAc
0xC208934E867DFCdC10E5AB58b631D2C3185Edbc9,1,103.41814316517006,1622075226,"Thu, 27 May 2021 00:27:06 GMT",QmXoMcN3DTeewb4HcZYZfRchUYUqPteTCJXPFi8cj3qFZF
0x484539B441fE38CF1287EcDf960cf1Da6abb36bf,1,3e-17,1622075346,"Thu, 27 May 2021 00:29:06 GMT",QmRhTnhFFsadba9mUFTZVjSFTqAhAMHpSBKV7ioDnrwLec
0xC6B193553Bdb0d2612dF9F6cc0B4667157a69627,1,415.3038645385163,1622075396,"Thu, 27 May 2021 00:29:56 GMT",QmYw3ErUxMMwPsJNPqvZoNB8VWV83TRAnC1g8znmz3KcuL
0x30FE0d8d2d81EA568fF60B6E28Ab74Eb7E548cb0,1,1238.9345412765094,1622076885,"Thu, 27 May 2021 00:54:45 GMT",QmNsZHYkk3x563XwwgeEw7HXdc2k1YLqc8oPAGBJcHW7mc
0x5F855b107afaadf722cF9611b82167A272B4aCb0,1,49.31,1622077750,"Thu, 27 May 2021 01:09:10 GMT",QmZ1smkqjZZF7Ccm9VgnRVZtmFpafYopdenG2g556pE9NJ
0xB2664E98939889E9ECa5eeD93269ffA99522097D,1,9.31,1622077901,"Thu, 27 May 2021 01:11:41 GMT",QmZYg4puDUtCkYoJYs5Hy192corugvtbHFwGEmpEtErgbm
0xBAfe6495E9BCBB78F3534a60980c3AaDbA74157B,1,1.0841124853476418,1622078013,"Thu, 27 May 2021 01:13:33 GMT",QmPk9pLc53es6SMZdKuwv67mRKwTATUWC8pHFGexqSJ6aN
0x77A80028A50a7504604646EE51586A721F52f07c,1,45.16679889610102,1622078301,"Thu, 27 May 2021 01:18:21 GMT",Qma3gMgT53SgX7zFoQcNyQ15cZGjQm6Tz1yTGzKXN4kEj9
0x366e58737164430AF4AEd2856840be9BB148BDC7,1,0.15073533942972972,1622078430,"Thu, 27 May 2021 01:20:30 GMT",QmRnDRscdK36NUWq6ybci12pu87j6weckH1KqdkiiRx2Mt
0x96D09ec02d3cd19374b1b52C6A0894Bab7EF347B,1,1.05,1622078602,"Thu, 27 May 2021 01:23:22 GMT",QmZv229rFbzNYtTZxq8YURropBHFTGLUaz9eq7CLm6iCd8
0xD2516a2222aD632B271Bf5A0D50c2482Dfb4123f,1,0.05,1622078654,"Thu, 27 May 2021 01:24:14 GMT",QmPvLDYSphJaSdrwk2FbKqhummiXhcnUTJeqU9uEXPsK42
0xA4B388f778ff8e1e024dde9ED129a82354692eed,1,0.05,1622078679,"Thu, 27 May 2021 01:24:39 GMT",QmTkLWcRxhof7VZ6StfvYWWi6bXnB2tYTdYhsSNy8QaSop
0x7EBf6C693dD590d5B17b6f1B532592173bBa36c4,1,0.05,1622078694,"Thu, 27 May 2021 01:24:54 GMT",Qmbtt6e1jrRt9ndkUZYukb2xD7Z9pHWTRhpHyvRmR3AHCa
0xdcA688b9693a0d2f98F4a9E89b978978005B6570,1,0.05,1622078768,"Thu, 27 May 2021 01:26:08 GMT",QmctmEkmF1DXP9yLdKYeaDCt6j2wFjhXBnC3ZPeUpZ4qUU
0x006922CF75094708c691d06818034d89aeB23ca0,1,10.07864804,1622078846,"Thu, 27 May 2021 01:27:26 GMT",QmSL7wTEA6E7aco151pqFv5epuDUAuLUMbm9XZJNqyivWK
0x45916AF40C24Af590d42E9054885FEDbb17523eD,1,590.8804403749651,1622079196,"Thu, 27 May 2021 01:33:16 GMT",QmewPa43KBjDz4D621ecEUs9F5K2p4RzCDGJNj3rdijfsz
0x86C27C10c6b22cd57A9D5CAcCC15F9854BA18a77,1,1.1,1622079292,"Thu, 27 May 2021 01:34:52 GMT",QmNzgJstXiAsmB14m2ERyLgLsYRUVvxS57NNwnjivDMjrj
0xD05778B370B1bf5D5612c78CaF160269C26EBbC5,1,1.1,1622079321,"Thu, 27 May 2021 01:35:21 GMT",QmZRVuRtin5cVcjWgSSEM4rhv2CqvrSD2KL7C3rMcCCcmi
0x65108b7B4F989E340E9bE3071c55cad89D623A4F,1,1.1,1622079458,"Thu, 27 May 2021 01:37:38 GMT",QmUtxEHesZ74NpZ2wLkGdbyNQZpYpsLWjsBVFL97T1TyLN
0x3d0d364A3C7EEcbEa4a26bA4B18DE44385E2b941,1,1,1622079709,"Thu, 27 May 2021 01:41:49 GMT",QmcejEFwxfmUgx3hg4DZYSpNYNJohmCkrXG4GD5uTwwuxL
0x6C51A5Ef1B6736B63c965b3057ae5c5b50De76D3,1,1,1622079753,"Thu, 27 May 2021 01:42:33 GMT",QmQPpQf2XaiwLQD1vJY8u8PcB7ZUJABi3aMh5ANuJsVhwL
0x48d33E7b230dfe9Aa032cC75B4cE7f9414E58A83,1,1,1622079786,"Thu, 27 May 2021 01:43:06 GMT",QmZeqTMNF4NWJfEpdQGzeWXxfaQKA7N9VdLDZQ42PNuRzb
0xF5b18c7BB5D760a7c899E0c48d855DC5A49f1949,1,1.0060673703899368,1622080044,"Thu, 27 May 2021 01:47:24 GMT",QmYZu4uz4tXSMT6cLZhxoPNj1pJ6yc1ExUuuDbEtLpyHUc
0x49E53Fb3d5bf1532fEBAD88a1979E33A94844d1d,2,1,1622080123,"Thu, 27 May 2021 01:48:43 GMT",QmSFYgEXEZSSVD19GeAVzVZby59tWaehsk422M4dJnbp6Y
0xeB2de5a68844f45e8CD2A6D414F3F862bD434a7b,1,1.1,1622080180,"Thu, 27 May 2021 01:49:40 GMT",QmRYaaLee83EEQEMNdnFBGVXWnWmgA374SgzfvvsCLrMjs
0x4A40Eb870DcF533D4dC097c3d87aaFE9f64490A1,1,10,1622080300,"Thu, 27 May 2021 01:51:40 GMT",Qmbe3B2G9dbCyGmYXeqU3zPAztyUqWd14PUZaeVutU1KEz
0x7D7696A4FFe79d4DeAc802e89d3CE1069d7ff724,1,1.1,1622080592,"Thu, 27 May 2021 01:56:32 GMT",QmRZG1uqJrpMs7MtA12d5gKqXg8wug8eGnd71wq5cKpMnh
0x8F4ddc64e7b0cB5C176cBca1de6b38BfB629782d,1,20.24631368947093,1622080625,"Thu, 27 May 2021 01:57:05 GMT",Qmb7CTXbhehjtsNUQt4fLDcW7xFA4H6Wttkpn3FQFVR6Cn
0x094e4b82a5722271546CCa99c8C351BD840669AE,1,5.454,1622081146,"Thu, 27 May 2021 02:05:46 GMT",QmeDtsR7HbGGJdfGCKR1niQzWRYB5cjx9T1Hxbsw2XbC7n
0xDcE62b21A8B1A9b39dD3ded27C876d416CC91B3e,1,249.912714,1622081224,"Thu, 27 May 2021 02:07:04 GMT",QmeFqYLGk4eYCLEt79PSchmSxuTLj5Sm5mnffmVYHbzkVd
0x78c0A25CcC21604B3D117100DE7c9523f53236C7,1,12.298634352705763,1622081386,"Thu, 27 May 2021 02:09:46 GMT",QmcTN6QKCBgkTd6EzXPPCMQXXQM8w8MxbhobPHgotDMGHG
0x3f7bed3d5745c2550f64aa97A4529406e555bCE6,1,0.099867,1622081478,"Thu, 27 May 2021 02:11:18 GMT",QmTm8Fb42xEco6EsnXvDH2J24dUQsWVc5BeeNmqkXdE7nm
0xd46128ac2b0AA14Adca3AE397d9F14f33A81F9e2,1,5.4e-17,1622081711,"Thu, 27 May 2021 02:15:11 GMT",QmPa2VeeSqR7eSwVrkwWqBd7yvYkkrKxxFHBevbS9S3zDD
0x429Dff817D99d24bBfbFc94aa8fDCc14d27F23bE,1,1.1,1622082128,"Thu, 27 May 2021 02:22:08 GMT",QmbFVeor4X1AfFYpm2ySsxBBqLM61fq2zKrKDEqK1o4VER
0x0E8a2a225eB3E082cD5DeE44e35048CcE5FE5778,1,0.633061570213232,1622082279,"Thu, 27 May 2021 02:24:39 GMT",QmfXDFCBVw4kTii2jZRMq1NV3m8wtYKVGPf1jcm3Q6mE83
0x0f0b305b2999499De344CAA6DB36374A51081B0a,1,1.9900839604527776,1622082557,"Thu, 27 May 2021 02:29:17 GMT",QmQokpuNEmTmC8EfSz9zDpmWwik7X6CBB9P8X7VXHVfgDD
0xC8f51a25360fDd5E604204E7fE3a5477ca102058,1,113.07507824137379,1622082725,"Thu, 27 May 2021 02:32:05 GMT",QmX2xg5qPai4ArwrZ5nc9zfj8ZtBpxqVbjRaiBQcuiDnV6
0xED4A59031e82296ED0Ce0E3E1Bf0020A5570150d,1,13.275406930372382,1622083895,"Thu, 27 May 2021 02:51:35 GMT",QmZBDAu9R9DcTWkQ7Pzmzi6zYo4687Qgy12DoJwNvcZdAg
0xD5102725Cc00421854dd616A2D8769CE36017315,1,40,1622084138,"Thu, 27 May 2021 02:55:38 GMT",QmcK1AiBqScDt1Nwr8VXuMHUoTrhWPYgP5MwuFDBXbpwcZ
0x394f5D7096bC8Acc82FF09cB83bE4AdA8897eFbD,1,6.5467698,1622084758,"Thu, 27 May 2021 03:05:58 GMT",QmTywvzhanLUn1C4eo29tgvEGQRU72QpGBmiQMjUuwu2r1
0xF619033986E1B79f151C7b2ff0c620259807863a,1,333,1622084787,"Thu, 27 May 2021 03:06:27 GMT",Qmf9TXJGUKyX719gCxrVWqA3uhGyPYabbnfLYftrFCQPvX
0xA32E9A93407C629D1a952bdAdc0D2f72887d0326,1,0.36099,1622084860,"Thu, 27 May 2021 03:07:40 GMT",QmZU3u3TtMxE9RQJc2gCh6D7Br43bTN5tDtMURqq9TZkFu
0x7f8c1877Ed0DA352F78be4Fe4CdA58BB804a30dF,1,1,1622084927,"Thu, 27 May 2021 03:08:47 GMT",Qmedmhu7Wdd3td4zSMhf8Xhi6X5tmioSr3QMYUwf6mZm5n
0x0Afa4426eA10c8D60091E7e43d728764A80D692A,1,1.0228,1622085411,"Thu, 27 May 2021 03:16:51 GMT",QmP674rXkbt2rP55QXeDqDMPvbJh2gpcsxr9tCJkMU6YK8
0x572dfa4D355A27D63A9faEbCB055CA6826430D5A,1,16.536632018994656,1622086020,"Thu, 27 May 2021 03:27:00 GMT",QmWYuy3vxXWGSqh4sby4R8cW6wqMxQVvm1H7oAQe1MBTCH
0xde5A9eC8CA1DC78e775E1Bb6b1e7BCc958534Baf,1,336,1622086241,"Thu, 27 May 2021 03:30:41 GMT",QmQ2W8X88teprVWvJ4HHdcPFqZ9VVGmpC3kmQRTGFfGS8t
0x7c8255382d819965fA75182fdc1e43d2288315B6,1,399.61718177230665,1622087318,"Thu, 27 May 2021 03:48:38 GMT",QmbUJgtWwPVYJ5dN65tu2bDLV6VACiQLDDjUPtE66oiSxd
0x22e91e378FfaF43B29Be69f925fF76E54424b91b,1,1e-18,1622087437,"Thu, 27 May 2021 03:50:37 GMT",QmUpwM7wwpjiLhsSNQTLafksAeybff3ysBuQ2dz4fzrDb7
0xB72eD8401892466Ea8aF528C1af1d0524bc5e105,1,2001.12845,1622088381,"Thu, 27 May 2021 04:06:21 GMT",QmUsFLnUhGpPoDHC3nV4JiHMEE2j3pnhBtUEUhcuiMn3bv
0xEb89007481990d739c1Ed98d210BddFb60e8f3bf,1,10.29283655,1622088589,"Thu, 27 May 2021 04:09:49 GMT",Qmf2NoA2QYFS9VechpajAsqUE2aQi73StcRwLtxDP26pQ8
0x4f285BdD5809D768B79f2aB549921122cEa2f12E,1,0.65,1622088818,"Thu, 27 May 2021 04:13:38 GMT",QmbqXurd7HYEA4SkGw84Er3iVk6hwVgqKh1g3Ar8J2W9dX
0x30234cE3d45577D3Bf39bE678fFB42AFb2f36ec8,1,0.6,1622088979,"Thu, 27 May 2021 04:16:19 GMT",QmdVHAdZpKcSFBnzmhSHVgJVuvJPsfFZfBRiEtDW3w13qb
0x017154d1f2C228765c494DA30C018fa48a09e1aD,1,0.65,1622089016,"Thu, 27 May 2021 04:16:56 GMT",QmVPxFVQLAmR8NirpEx5PHU1U2Voo4aVYJL2YzyTcUSBKh
0xfa414Ebae57eeb81F74ccd5015AB2548570E13B0,1,0.74927,1622089118,"Thu, 27 May 2021 04:18:38 GMT",Qmeg4KL4qMWEMYqHSMTeYHAFRmFVr1opo8ACA66gujgdFa
0xeEef2aA134AbEFC7406c50ccF9CF562740c6CE15,1,4.45,1622089139,"Thu, 27 May 2021 04:18:59 GMT",QmdAabP5mpf6pxpwqvF5ou1UBAzA5b4Qt9BkPUZFBz9hFC
0xB7BD14E2497cdC57675E896af84ecB652D294AD1,1,113.96386316073891,1622089810,"Thu, 27 May 2021 04:30:10 GMT",Qme76p3SDoUtJt5DTsR14JD7xuQXwdAHxXoLcRu44FFtcz
0x428700E86c104f4EE8139A69ecDCA09E843F6297,1,9,1622090409,"Thu, 27 May 2021 04:40:09 GMT",QmaY1445DvzjrawvEDmrg3juDa7cUm95XDop7koviHYHzB
0xfC79a71e807927E3Deeb7B2C2360300d3d2576D3,1,171.2977810035177,1622091406,"Thu, 27 May 2021 04:56:46 GMT",QmYmnfuAXa9icD3QDf8rd4kn6EHcrUKuyW3r4p4anQ7MCU
0xe1DC8CeA0BeC8A0638E4dD26D9092edab9F60f9B,1,1345.1804852309701,1622094313,"Thu, 27 May 2021 05:45:13 GMT",QmYtsZ4Jk3JC75Kg6e9YecZaw6dCwxWgMXVjtPHxSBUgBb
0xB973E1606779e4f0B4D3BA180B72bA557d6be4C6,1,1.1,1622094316,"Thu, 27 May 2021 05:45:16 GMT",QmTEE5jBX5BQBxHUdrJgKWLL6M2Yz15CmMzcNJMMiKCT32
0x11897c8A03bd1de2d542Aac163f6c8926ED45f86,1,1.1,1622094522,"Thu, 27 May 2021 05:48:42 GMT",QmRDcCrBZvANKkQpd8iHWnncyaTy4tKNc5b4YvQzzYfMMp
0x2D746DB7971B0e2Eb86Df52560Cd654f9103aA38,1,1.8725825710481108,1622094630,"Thu, 27 May 2021 05:50:30 GMT",QmSmmQWfzstp7zZPhigZcBLaZX74vheEj6mSWFgDVuV8ny
0x941A549f0ebc120eC30C438949C780B991AB99b2,1,1.9610219247080034,1622094646,"Thu, 27 May 2021 05:50:46 GMT",QmcWDaZgrMz1TyAPhJcpxcUiX6RJHdontc9YU8RgU93ARj
0x65bdb12919AEB6aeE7f2B24cA54e56E70326E0F0,1,5.2e-17,1622094694,"Thu, 27 May 2021 05:51:34 GMT",QmdKuJDxNQiPRY62zwTSAaPTfQFZ9BXzy1Zn41PJTds2qw
0xdbF14da8949D157B57acb79f6EEE62412b210900,1,100.278185863771,1622095217,"Thu, 27 May 2021 06:00:17 GMT",QmbBigbyTkm1pVozeHKtq8u44jwbr1FLz3maABjWcDf2Dj
0x1D8446dEe1067775a6f7e875a19c4DCebd44fb0e,1,0.7623980316474669,1622095270,"Thu, 27 May 2021 06:01:10 GMT",QmTSFcJPo7FNu3YfgD4abWJT1WZL9tkr1Cs7JHs4cuXCmc
0x8C1810C23A2631e2781d6f23c43e4d3b2bf7b409,1,1,1622095341,"Thu, 27 May 2021 06:02:21 GMT",QmefCdSphfhvLBGLgZvJsKwxVxoiFRbUQWURm6uVTHDeWh
0x294388d7f62065784666F797ca6919a4B8CeF4ab,1,1.5928947764668375,1622095376,"Thu, 27 May 2021 06:02:56 GMT",QmZfvWyzRYwTw9JapeYQzaPW4FPrmcFDSRvHNMnSsQKWQT
0x895A0aF96B6A9e5F7C7CCAf69f9f432768e3052F,1,7940.292469,1622095454,"Thu, 27 May 2021 06:04:14 GMT",QmbMY58HR6Hvoiycq9cGAACgaLRyLoeZ5dAu9nfjSfyEk6
0xAC1c9Fd0405296598b0b6ca8E290784197198Fa7,1,7.921152741707365,1622095994,"Thu, 27 May 2021 06:13:14 GMT",QmWuQW5oZ22W3khJmyfvoSfWUT8DttYB5jMnHq1SoUzZx8
0x1dF4c04D9C4247bEdF051E73730C46A03C3d3050,1,10.11,1622096154,"Thu, 27 May 2021 06:15:54 GMT",QmUsXmav39erMS8ap2VxeS5KFyMfbf75zcVLA3SkNHcpoC
0x5A96C8d06Bd08c3dAc03626381781B973d281e86,1,12.58,1622096176,"Thu, 27 May 2021 06:16:16 GMT",QmYZ1PGHPqAQwQEiJZkfuZu2exUMGRjGE52Z6WKFHp3fXB
0x75505190362D39876a63aba6bcda940d179b98aB,1,1,1622096459,"Thu, 27 May 2021 06:20:59 GMT",QmTBLbdxW3dk7F79BHcMNNXKZkEB57p1Rk9gJ8Mu1bz49u
0xad7575AEFd4d64520c3269FD24eae1b0E13dbE7B,1,50.008478505662715,1622096672,"Thu, 27 May 2021 06:24:32 GMT",QmZ3MKPyWUxms1XFGSepbfDriM5Siuf1xy6NTLCcjHchjM
0xA4DC2788bCc832095bBa2B148a5D98D0dCA270a6,1,3.15622,1622096729,"Thu, 27 May 2021 06:25:29 GMT",QmZxWNkiHqACLiHR4u6L9YxAPSNRdhNxKMAn4U5yT2EXzZ
0x83B22ea0CdA2ef0A1f814D44063A1bFaB8Ae39Ae,1,1.05,1622096742,"Thu, 27 May 2021 06:25:42 GMT",QmaG1y6ighKyNbw2eNV6BxwoVScjSRdcYYBZkWVXaFJnia
0x1216Fa5913b8722c3aE0E381db1cA463Cc9EbEd1,1,1.1,1622096757,"Thu, 27 May 2021 06:25:57 GMT",QmXonA7G8XomTdV4hLPVFvwH1fhjKixVkyCh1Wp7sXai62
0xA08fbD22D9B8C548C11d0d84202A075c78Cd900E,1,1.1,1622096765,"Thu, 27 May 2021 06:26:05 GMT",QmXJNCKUfW3URmfjtvXjYrTue4WG6Sg65SShRm7Hi2L4RK
0xD087d419DF84df1989eD961eacb9e8C04963168f,1,1.06,1622096778,"Thu, 27 May 2021 06:26:18 GMT",QmRw4nPhd95ecneSjHtjzXy96DrVRMi1Lb8M2QQDZLj4mY
0x45C2367E5d191DB85Ed26d37810f244a7E4bfB89,1,1.1,1622096788,"Thu, 27 May 2021 06:26:28 GMT",QmS5ypWdosSBegUf4eaHkdqT3SKxRK1X8cpQQkwvhurSU7
0x844d30Db4315e3337Cb66583c903Cab0551885c6,1,1.1,1622096798,"Thu, 27 May 2021 06:26:38 GMT",QmVKWhwHNaeGDiWeBRyYwV6Fmzy9mjKPrjpDfLc3mxFchX
0x27c7C403f79B0B6eAe537E4d1966260994Eeb743,1,1.1,1622096807,"Thu, 27 May 2021 06:26:47 GMT",Qmf2rtgdxqiPkQTWVHx2PHLhbf3pMyhQkuG8tLr51puTXp
0x47547b1FFEb83AEd3177072BcF5783dB62d4aD88,1,1.05,1622096816,"Thu, 27 May 2021 06:26:56 GMT",QmQk2nF7inucvk7qRdVWgkZRLFvJARJkVqw86hBcVTUVGa
0x0a6273f29a6006A9234F547b011A4678465ddD1A,1,1.05,1622096835,"Thu, 27 May 2021 06:27:15 GMT",QmZnWHXh5Ggdvo2M9YcGhRu37qy7hKfwZMpggXQ8JbCF2s
0x03094C61e719e2B7461910b0C118ACE45e60e48d,1,1.05,1622096861,"Thu, 27 May 2021 06:27:41 GMT",QmRZHoYaLUF8EiAiZyrig19f3Xg5ScA3kYekefBX7c4UiH
0xB5ce7fa8ECc8B7569578f81e2eC48F609c2467Bf,1,1.05,1622096876,"Thu, 27 May 2021 06:27:56 GMT",Qmav2Yezei4Ezfr8ZmSnenPetzizJS3Q63zfUJgjDB7J89
0x0C9AD2fDA15F5bdbfffc68254DB1E0DaE5EE9299,1,1.05,1622096890,"Thu, 27 May 2021 06:28:10 GMT",QmYNMmkveRJWroEwSmxpvAznmSyeU2sbL8LbQWVR1Ah9V1
0xc753125B0461e038Bc43A4a5997C8F7D3708Fb7D,1,1.05,1622096903,"Thu, 27 May 2021 06:28:23 GMT",QmPYoyuzukiWKyqydqm3pvTLMEhyo3o1VWuEgpiQgDuC5v
0x4E6b9Ff10D33488eF5F4e128f36e9177e86d2619,1,1.05,1622096916,"Thu, 27 May 2021 06:28:36 GMT",QmcLbvrfTnjyWyAZbFcHNQeiMtxYYjQDUw5sbeLEBhNfie
0xef55cE65563fc45b2b32fCF6D979fC2D7A92284a,1,1.05,1622096925,"Thu, 27 May 2021 06:28:45 GMT",QmWKRU4vjo9xt34ffW1MbUaVSmD4Vsxj6Pf5HrzwV54pWo
0xc8abB69Df2BF48357bB612eA550D9BeeCEc9Be74,1,1.1,1622096938,"Thu, 27 May 2021 06:28:58 GMT",QmTMtjbzkSEnH8xaRX7cqWTbSB3JUkjRXnsNZJYsSXCyLH
0x8dFcc80aA3f4704966e1E3Beb27dbbC7534b6263,1,1.84,1622096998,"Thu, 27 May 2021 06:29:58 GMT",QmUQkip9Bj6GEergQSwVtDWU2SbmpNbZhL1cG1fV3SJCKx
0xCc555682350D42E5D3888A9aE54075670eFD209E,1,1.1,1622097001,"Thu, 27 May 2021 06:30:01 GMT",QmPtrbABZxkpEgkJ8Eo1G8uhAgqq1hZaxiCBqPugh4Czik
0x8DF6aAa549dA886a6658b3fa432e63D4a046707c,1,1.02,1622097005,"Thu, 27 May 2021 06:30:05 GMT",QmeQChNA3rdqjYhfbvtuw6mi6UBN4PLydAcmjWsHgCfqBe
0xD1d35FCf273675d05cFE4A1827BbF845D3ebA32A,1,1.1,1622097088,"Thu, 27 May 2021 06:31:28 GMT",QmUJ2PSespX98XUBDveymWs1X8w7DAwwYV2jRhdKNeQXkQ
0xCAc3bFE014Ee049d2EeEc30c7A396A29b1FE1349,1,5.09898,1622097197,"Thu, 27 May 2021 06:33:17 GMT",QmfWByZLXQ4yES3uVbcQi78G2pPLKHTJa3QQeWKkzpwrAb
0xAE8EB6739ab65a519e25e12DDD146321B441cE1E,1,1.02,1622097216,"Thu, 27 May 2021 06:33:36 GMT",Qmb4cGHQ2XZa2ThgJUeVKqgbe2GkuYxSRePeSiCTGBx7sp
0x1B520B240eEd5A5f3dad1a9C834CC1E78526B155,1,253.5427144,1622097273,"Thu, 27 May 2021 06:34:33 GMT",QmSbiLTdfvyVFtWVgWreKckrZoZjTJ6z9Q1stbrZswBzzh
0x30EFDF1B6408F3642104d93336567998501f51d9,1,1.1,1622097436,"Thu, 27 May 2021 06:37:16 GMT",QmZxSmvWrDpgiRt6Xs7ukxBeCnKw4qmHRSBTTiw1e3WBGZ
0x7BA5451f6dD5747369511cd88F08e618032fea3D,1,1.1,1622097458,"Thu, 27 May 2021 06:37:38 GMT",QmapasBzmacJxbNq1epYv1pvoGZqpyiMMMXcCj259FBbBc
0x4065cD76F6258aa61E9F662069F99109A9e0B020,2,1.02,1622097487,"Thu, 27 May 2021 06:38:07 GMT",Qmdt9mzZjFN8d6QFiMubBucBJ4FjJpn9sPxbUdGWGNcbp3
0xa4710236BD0F6a31f2B4e68fA764E79684950d07,1,1.02,1622097502,"Thu, 27 May 2021 06:38:22 GMT",QmdqqCLPxsPeZQ5xrQa1QfyeS7zuxwdZL7XzgkM73QT94n
0x563d132C12C4B778B7669e1432E812548bf023d0,1,1.02,1622097517,"Thu, 27 May 2021 06:38:37 GMT",QmNUAohtJAbeUtP5bup7X7mEftoBg6jZjBXU48tNPVFD2p
0x659776596B5e1422835a0561608D2cb4C060907C,1,1.02,1622097529,"Thu, 27 May 2021 06:38:49 GMT",QmPc4C5Xnnj5912cjGKvH9w1dFHLFJeq7p55HXhT1Q5TJp
0x33894F2Ab918217dBea8c0A60c6ef6ea5060db91,1,1.02,1622097545,"Thu, 27 May 2021 06:39:05 GMT",QmazJP56FGV4QZtjiU6rDkmYgjiaYfxRUvf8on1zve15VK
0xf35a37C01129634cab052B75d69FC2fba2A4f2F0,1,1.02,1622097558,"Thu, 27 May 2021 06:39:18 GMT",QmdqV2JkbW1UXnzxrqGsnY7F3km9FKGtKdRcKK8C8oJJKQ
0x9188C0481d5bE97B1BB4789a02AC7a316FcEC8DD,1,1.02,1622097622,"Thu, 27 May 2021 06:40:22 GMT",QmYxnbn89sJADrqzoyVQKVRcgbsdTHXx4czA9NFeApfK79
0x0B32d64995884CB19E5C6b287519E19167Ef8899,1,2.03,1622097644,"Thu, 27 May 2021 06:40:44 GMT",Qmb7sC9gNsRVpwQ3fhyCFeyvDuTQubVCXFF3k4YHu2pwNt
0xF3Dc28037d87942433A6f8b1e5c34070604C78dF,1,2.03,1622097657,"Thu, 27 May 2021 06:40:57 GMT",QmQ79KmPpXfpQza2VrUc5x2mt4GEKGxeTeEfA3SWdG28qs
0xd934c7a324e7cae6b2A191d8B749b12Deb017D88,1,2.62,1622097682,"Thu, 27 May 2021 06:41:22 GMT",QmNzLTZAoecd6QNmv42eiwgGMwEsfQNCi4iqbk5qnfdAAn
0x124d05e1cF1316141463224e3b9a9592044eE325,1,2.6301904157160334,1622097695,"Thu, 27 May 2021 06:41:35 GMT",Qma4PiaKSLL8roq1NTS6DxPHs72BfezM8ThhUFgDKdLhJ9
0xDC7C0fA6755BD03AcBDb5ec0E4BDa9b5BC1dF22A,1,1,1622098124,"Thu, 27 May 2021 06:48:44 GMT",QmeCCf7anqNxnBj8HHnVuo6qhcuuugn1iVUHjrTpeB9Z6b
